filtervalid,filteryes,0_Agrees_contact_Future,0_agrees_mention_name_report,0_enum_gender,0_settlement_location,0_Village_location,0_has_email,1_Gender,2_Age,3_settlement_lives_in,4_years_in_settlement,4_months_settlement,5-HH_head,6_relation_HHH,7_highest_level_educ,8_primary_source_income,8_Other_sources,9_income_range,10_HH_size,11_Displacement_status,12_Urban_1_rural₀,13_disability,14_Specify_disability,15_how discoverd_IMC_activities,16_others_sources,16_location_easy_to_find,16_explanation,17_felt_safe,17_explanation_text,18_pay_for_services,18_who_to_pay,19_accessed_WGFS,20_times_attended,21_how_far_travel_to_WGFS,22_interaction_with_HLSS,22_Other,23_staff_professional,24_Received_treatment,25_referred_to_otherplace_ifnecessary,26_referred_where_text,27_how_satisfied_with_service,27_explanations_text,28_recommend_to_friend,28_explanation,29_improvement_suggestions_text,30_wife_can_be_blamed_for_beeing_beaten,31_Husband_should_beat_to_discipline,32_give_opportunity_for_sex,33_rape_solved_comunity,34_treatments_girl_raped_text,35_how_fast_HIV_prev,36_girl_raped_must_marry_man,37_women_moving_after_dark_blame_rape,38_understandable_man_rape_beautiful_woman,39_her_fault_if_beautiful,40_OK_force_sex_wife,41_OK_force_sex_wife_sick,42_no_big_deal_sex_message_uninvited,43_no_big_deal_touch_uninvited,44_menstruation_means_ready_mariage,45_under18_marrige_OK_if_parents_OK,46_family_to_choose_marriage,47_woman_should_have_equal_right,48_women_should_have_equal_opportunities,49_more_important_educate_boys,50_husband_wife_should_decide_together,51_participated_in_consultations,52_IMC_HLSS,52_Community_discussion,52_Walk_ins,52_Other_sensitization,52_SASA,52_EMAP,52_16_days_activism,52_intl_women_day,52_WGFS,52_other,52_spec_other,53_improvement_knowledge,54_Medical_injuries,54_medical_infection,54_prevent_STI,54_prevent_HIV,54_prevent_pregnancy,54_justice_formal,54_justice_trad,54_INGO_protection_services,54_INGO_psy_support,54_comm_psy_support,54_purification_rituals,54_Counselling,54_other,54_noresponse,54_Other_precision,55_recomm_time_seek_help,55_explanation_text,56_men_victims,57_MW_both_willing_help_GBV,58_whom_report_assistance,59_open_discussion_GBV_partner,60_open_discussion_other_women,61_community_open_impact_GBV_community,62_IMC_result_men_more_engaged_prev,62_explanation_text,63_confidence_comm_leader_can_prevent_act,64_likely_assist_another_woman,65_how_text,66_reason_no_assistance,67_men_more_likely_assist,68_WGFS_beneficial,68_explain_text,69_what_like_most_WGFS_text,70_negative_aspect_improvement_WGFS_text,71_other_recommandations_text
Valid,Yes,Yes,Yes,Male,Nyal,Katieth ,No,Female,25-34,Katieth ,6,3,Yes,0,Completed primary,Trading,0,>500 SSP,7 to 10,IDP,Urban area,Yes,Eyes  problem ,IMC/ HLSS staff,0,Yes,Katieth  centre ,Yes,Imc GBV given services  available ,No,0,Yes,1-5times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,Yes,IMC referral  for PHCC central  in nyal,Highly satisfied,Available  services  for women and girls ,Yes,Yeah we referral  it women and girls  space ,I like IMC  to give  women and girls  centre  for teaching ,Disagree,Disagree,Disagree,Disagree,PEP treatment  and ameng,72 hours ,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Yes,1,1,0,1,1,1,1,1,1,1,Awareness  ,Signiﬁcantly increased,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Within 72 hours,Immediately ,Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,For  GBV Community  outreach  plus  women  support  officer given  information  about  raising  and prevention again  women and girls.,Highly confident,Highly likely,To advice ,0,Highly likely,Highly beneficial,Women and girls  process bedsheets  soap blankets  bucket  Omma ,Ommo soap  bucket  sheet  blanket  ,Women  and girls  needed  more  training  for GBV  basses concept.blanket bedsheets  ,We needed IMC 2 year again 
Valid,Yes,Yes,Yes,Male,Nyal,Katieth,No,Female,18-24,Katieth,2,3,No,Daughter,Some secondary,Trading,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Services  are freely  given ,Yes,Services  given women  and girls  free,No,0,Yes,Over 10 times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,Imc given awareness    about emotion violence  ,Yes,Services available ,Yes services  available  are given women  and girls free ,Disagree,Disagree,Disagree,Disagree, If Rape  happen given  treatment. PEP and ameng ,PEP and  ameng.72 hours ,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,1,1,0,1,1,1,1,1,1,1,"Community outreach worked  give information  awareness  about GBV messages  rape,forced  marriage and early marriage ,serial violence. ",Signiﬁcantly increased,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Within 72 hours,72 hours ,Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,Community outreach worked  give awareness  GBV,Highly confident,Highly likely,Some  given as advice  to her ,0,Highly likely,Highly beneficial,"Yes,skill  bedsheets  and crocked ,soap,Dignity kits  nilcuty ",Bedsheets ,No,Congratulations  for  IMC given to teach  women and girls 
Valid,Yes,Yes,Yes,Male,Nyal,Katieth ,No,Female,25-34,Katieth ,24,6,Yes,0,Completed secondary,Trading,0,301-500 SSP,5 to 6,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,"Location,s near ",Yes,Safe  accessing ,No,0,Yes,1-5times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,Referral PHCC  centre  in nyal,Highly satisfied,Available  services  for IMC ,Yes,Advice ,Improvement  about  services  available  raising and prevention  women  and girls ,Disagree,Disagree,Disagree,Disagree,PEP ameng STIS HIV  injuries  rape ,72 hours ,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Yes,1,1,0,0,1,1,1,1,1,1,Awareness and sensitization session,Signiﬁcantly increased,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Within 72 hours,72 hours ,Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,Prevention raising,Highly confident,Highly likely,Emotional violence   fear harmful ,0,Highly likely,Highly beneficial,Bucket  bedsheets  under wear ,Blanket and bucket ommo  soap under wear ,GBV prove rape case or economic  violence  physical  violence  ,We need  more  training  referral  rape case 
Valid,Yes,Yes,Yes,Male,Nyal,Goak,No,Female,18-24,Goak,8,1,Yes,0,Some Primary,Participating in the income generating activity with IMC/HLSS,0,>500 SSP,5 to 6,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Because  the Location  of activities  are near to me eg women and girls  friendly space and market  to operate  my activities  are near ,Yes,Because  there no insecurity  in our location  we feel  safe  and security  no here,No,0,Yes,Over 10 times,Below 1km/ 15 min,IGA,0,Yes,Yes,Yes,I was referral to IRC PHCC  in nyal and I was support by  female Health  mid-wife ,Highly satisfied,"Because  IMC empowered me  a lot ,because  I have  experience  to do businesses  and  also I have knowledge  do  others activities  like  bedsheets  making, crocheting  bead making and hair platting and I gained  more knowledge  about prevention  of GBV and I important of 72 hours ",Yes,Because   she should  get psychosocial support and access  services in clinic or health facilities to make her to be recovery and feel  safe and free  from incendent ,"Yes,there are some  improvements  in can suggest  the medical services in nyal are every low are not  enough ",Agree,Strongly agree,Disagree,Disagree,Medical  services eg PEP and ECP ,72 hours which is  3 day to prevent HIV/AIDS,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,1,1,0,1,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,Immediately  or 72 hours  ,Yes,More willing,WGFS,Somewhat open,Somewhat open,Very open,Agree,"Because  men change  their attitude,behavior and challenging  harmful  ideas  and norms  in order to  bring about social change",Somewhat confident,Highly likely,"I can give some advice  or psychosocial support  and I can take  her to counselling  room,WGFS and clinics. ",0,Somewhat likely,Highly beneficial,"Conduct  activities  like crocheting,bedsheets making, bead making, literacy and  numeracy classes hair platting ,business tr,aing (IGA and VSLA) and other  psychosocial  like lido game Volleyball  and also conducted  group  discussion  on related topic of GBV and COVID19 awareness  session.","
1 Empowerment  of women
2 Reduced risk of women and girls and reduced domestic  violence 
3 It created supportive  environment in which  survivor  right,Dignity,  choice  and safety. ","1 The items for our activities  are brought  few eg bedsheets, and crochet are not enough .","1 Additional  of women and girls friendly  space
2 We need support  of canoes or boat  to support  women and girls  with disabilities  during  this flood.
3 I thank IMC
"
Valid,Yes,Yes,Yes,Male,Nyal,Nyal,No,Female,18-24,Nyal,5,3,Yes,0,Completed primary,Farming,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,The location  of activities  are near,Yes,Because there  no insecurity  in our  Location  we fell free,Yes,Imc provide  us bedsheets  crocheting ,Yes,1-5times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,Referral to to IRC PHCC in nyal,Highly satisfied,I have experience  to do businesses and also   I have knowledge  do  others  activities like bedsheets making hair platting and about  prevention of GBV  and important  of 72 hours. ,Yes,Psychosocial  support  and access  services  in clinic or health facilities to make her to recover and safe  and  free  from incendent. ,Improvement in  can suggest the medical  services  PHCC in nyal ,Agree,Disagree,Disagree,Disagree,"PEP treatment, ECP  when mean prevent HIV/AIDS, STIS and pregnancies",Immediately  or 72 hours  which  mean 3 days ,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly disagree,Agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,Immediately ,Yes,Somewhat willing,Health clinic,Somewhat open,Very open,Somewhat open,Agree,Men change  their  attitude  and challenging  harmful  ideas and norms ,Highly confident,Highly likely,"I can give advice  or psychosocial support and  take  her counselling room.,WGFS ",0,Somewhat likely,Highly beneficial,"Conduct activities  like  crocheting  bead making,story books, hair platting  of GBV and COVID19 awareness session.","1 Empowerment  of women 
2 Reduced  risk of women and girls and reduced domestic violence ",Item for  our activities are brought few eg  bedsheets making.,Women  say that  IMC additional  another  3 years 
Valid,Yes,Yes,Yes,Male,Nyal,Nyal,No,Male,25-34,Nyal,24,6,Yes,0,Completed secondary,Trading,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Location  after activities  are near to me,Yes,No insecurity  our  location  we feel  well ,No,0,Yes,5-10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,I was referral  IRC PHCC in nyal and I was support by female Health ,Highly satisfied,Because  IMC  empowered  me a lot .prevention  of GBV  important  of 72 hours  and COVID19 awareness ,Yes,Prevention  of Domistic  violence ,There are some  emprovement in suggest  the medical  services  in nyal  are  every low  are  not enought,Agree,Strongly disagree,Disagree,Strongly disagree,"PEP,ECP medical  services ",Immediately  or 72 hours ,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,Immediately or  72 hours ,Yes,More willing,Health clinic,Somewhat open,Very open,Very open,Agree,Men change  attitude  behaviour  and challenging  harmful  ideas and norms in order  to bring about  social change.,Highly confident,Highly likely,"Advice  or psychosocial  and I can take her counselling room,WGFS  and clinics ",0,Highly likely,Highly beneficial,"Bead making,crocheting making  bedsheets making ",1 it creates  support  environment in which survivor right Dignity  choice  and safety ,"Our activities  are brought  few eg  bedsheets, and crochet are not enought",We need  against   to continued  with GBV activities  if possible 
Valid,Yes,Yes,Yes,Male,Nyal,Nyal,No,Male,25-34,Nyal ,32,8,Yes,0,Completed secondary,Trading,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Location  of activities  are near  to me ,Yes,Because  there no insecurity  in our location  we feel safe  and security  no here ,No,0,Yes,1-5times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,I was referral to IRC PHCC in nyal and  I was support by female Health mid-wife ,Highly satisfied,Because  IMC empowered me to a lot ,Yes,Psychosocial support and access services in clinic ,The  medical  services in nyal are every  low.,Strongly agree,Strongly disagree,Disagree,Strongly disagree,"Medical services  PEP  and ECP  preventive  STIS , and  HIV AIDS ,pregnancy ","72 hours  which is  3 day to prevent STIS, HIV/AIDS ",Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Disagree,Agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,Within 72 hours,72 hours ,Yes,More willing,WGFS,Very open,Somewhat open,Very open,Agree,Men change  attitude ,Highly confident,Highly likely,Report  in counselling  room  or PHCC,0,Highly likely,Highly beneficial,"Bedsheets making, Volleyball, crocheting, hair platting, Ludo game tea talk  on all tape of GBV  COVID 19 awareness  session ","1 Empowerment  of women 
2 Reduced  risk of women and girls  and reduced  Domestic violence ","It created  support environment  in which survivor right ,Dignity ,choice  and safety ",I thank IMC 
Valid,Yes,Yes,Yes,Male,Nyal,Nyal,No,Female,45-44,Nyal,27,2,Yes,0,Some Primary,Trading,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Location for activities  are near  eg women  and girls friendly  space and market  to operate my activities are near,Yes,"There is no insecurity in our location we are feel  OK, safe and security  no here",No,0,Yes,1-5times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,I was referral  to IRC PHCC  and IMC  counselling room ,Somewhat satisfied,"Because  IMC  empowered  women and girls,because  I have  experience to do businesses ",Yes,Because  she should  get psychosocial  support  and access services in clinic or health facilities to make her to recover and safe and free from incendent.,There are  some improvements in can suggest the medical services in nyal are every low are not enought ,Disagree,Disagree,Strongly disagree,Strongly disagree,Medical services PEP and ECP ,"72 hours  which is 3 day  to prevent  STIS  HIV/AIDS,pregnancy ",Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,"Immediately  or  72 hours 
",Yes,Somewhat willing,WGFS,Somewhat open,Very open,Very open,Agree,"Because  men  change  their attitude,challenging harmful  ideas and norms  in order to bring about  social change ",Highly confident,Highly likely,"1I can give  some  advice 
2 I can take  her counselling room, WGFS  and clinics ",0,Highly likely,Highly beneficial,"Conduct activities like  crocheting, bedsheets making,bead making litevacy and numeracy classes, hair platting business  training and other psychosocial  like  lido game  Volleyball  and also  conducted group discussion on related topic GBV and COVID 19 awareness session ",1 Empowerment of women ,The  item  for  our activities are brought few eg bedsheets  and crocket  are not enought ,"Women and girls friendly space  We need support of canoes or boat to support women and girls with disabilities during flood. I thank IMC empowered me.
"
Valid,Yes,Yes,Yes,Male,Nyal,Pathiel,No,Female,18-24,Pathiel ,14,1,No,Daughter,Some Primary,Trading,0,>500 SSP,5 to 6,Host community,Rural area,No,0,IMC/ HLSS staff,0,Yes,Location  are near ,Yes,Location are near no insecurity ,No,0,Yes,5-10 times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,Yes,Referral  to IRC PHCC  in nyal and IMC  counselling  near PHCC,Highly satisfied,Because  IMC empowered  me a lot of  business ,Yes,Psychosocial support and access services in clinic or health facilities to make her to be  recover and feel  safe and free from incendent ,"Services  are every low  in nyal,are not enought ",Agree,Strongly disagree,Disagree,Disagree,PEP treatment  and ECP ,72 hours ,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,Strongly disagree,Agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,Immediately or  72 hours ,Yes,Somewhat willing,WGFS,Somewhat open,Very open,Very open,Agree,Men change attitude behaviour and challenging harmful ideas and norms.,Highly confident,Highly likely,Advice  her or taking  her in counselling  room  or WGFS.,0,Highly likely,Highly beneficial,Activities  like  crocheting bead making and hair platting.,1 reduced  Domestic  violence ,The item  for  our activities are brought few eg bedsheets making  are  not enought ,Additional of women and girls friendly space We  need support of canoes. 
Valid,Yes,Yes,Yes,Male,Nyal,Pathiel,No,Female,25-34,Pathiel ,30,2,Yes,0,Some Primary,Support from aid agencies,0,>500 SSP,7 to 10,Host community,Rural area,No,0,IMC/ HLSS staff,0,Yes,Location  taking 1 hours ,Yes,No insecurity  in our  location ,No,0,Yes,5-10 times,1 to 5Km / 30-45 min,VSLA,0,Yes,Yes,Yes,Referral  PHCC  in nyal ,Highly satisfied,I have experience  to do businesses and also I have knowledge do others activities like bedsheets making hair platting business training make  crocheting bead making ,Yes,Psychosocial support and access ,"Yes, there are some improvements in can suggest the medical services in nyal are every low are not enought ",Disagree,Disagree,Strongly disagree,Strongly disagree,Medical services PEP and ECP preventive STIS ,72 hours ,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Yes,1,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Within 72 hours,Immediately or  3 day ,Yes,Somewhat willing,Health clinic,Somewhat open,Very open,Very open,Agree,Men their  attitude  to change  behaviour and challenging harmful ideas and norms in order to bring about social change ,Highly confident,Highly likely,Advice her ,0,Highly likely,Highly beneficial,"Imc given  me  money  for businesses,bedsheets making  hair platting  making   ( IGA V  S L A) and other psychosocial like lido game Volleyball and also conducted group discussion on related topic of GBV COVID19 awareness session.",Empower of women ,Bedsheets making  crocheting are not enought ,Thank  for IMC to Empowerment  women  and girls  in payinjiar 
